test,year,school,county,city,math,reading,writing,english,science,total
SAT,2015,Winfree Academy North Richland Hil,Dallas County,Richardson,510,440,430,NA,NA,950
SAT,2015,Winfree Academy Charter School Dal,Dallas County,Richardson,385,415,400,NA,NA,800
SAT,2015,A+ Academy,Dallas County,Richardson,428,383,383,NA,NA,811
SAT,2015,Gateway Charter Academy - Middle -,Dallas County,Richardson,367,360,349,NA,NA,727
SAT,2015,Alpha Charter School,Dallas County,Richardson,275,300,285,NA,NA,575
SAT,2015,Evolution Academy Charter School,Dallas County,Richardson,510,526,466,NA,NA,1036
SAT,2015,Evolution Academy Beaumont,Dallas County,Richardson,399,396,366,NA,NA,795
SAT,2015,Uplift Education-Peak Prep H S,Dallas County,Richardson,464,429,447,NA,NA,893
SAT,2015,Richland Collegiate H S Of Math Sc,Dallas County,Richardson,548,519,513,NA,NA,1067
SAT,2015,Uplift Education-Williams Prep H S,Dallas County,Richardson,487,454,424,NA,NA,941
SAT,2015,Uplift Education-Hampton Prep H S,Dallas County,Richardson,432,433,436,NA,NA,865
SAT,2015,International Leadership Of Texas,Dallas County,Richardson,NA,NA,NA,NA,NA,NA
SAT,2015,Turner H S,Dallas County,Richardson,490,460,446,NA,NA,949
SAT,2015,Smith H S,Dallas County,Richardson,515,502,491,NA,NA,1017
SAT,2015,Creekview H S,Dallas County,Richardson,516,491,472,NA,NA,1007
SAT,2015,Ranchview H S,Dallas County,Richardson,508,477,475,NA,NA,986
SAT,2015,Early College H S,Dallas County,Richardson,461,447,440,NA,NA,908
SAT,2015,Cedar Hill H S,Dallas County,Richardson,441,431,410,NA,NA,872
SAT,2015,Cedar Hill Collegiate H S,Dallas County,Richardson,526,513,495,NA,NA,1039
SAT,2015,Bryan Adams H S,Dallas County,Richardson,388,361,366,NA,NA,748
SAT,2015,W H Adamson H S,Dallas County,Richardson,399,366,379,NA,NA,765
SAT,2015,A Maceo Smith New Tech H S,Dallas County,Richardson,411,387,394,NA,NA,797
SAT,2015,Moises E Molina H S,Dallas County,Richardson,402,354,362,NA,NA,756
SAT,2015,Hillcrest H S,Dallas County,Richardson,439,413,412,NA,NA,852
SAT,2015,Thomas Jefferson H S,Dallas County,Richardson,397,341,361,NA,NA,738
SAT,2015,Justin F Kimball H S,Dallas County,Richardson,380,358,363,NA,NA,738
SAT,2015,Lincoln Humanities/Communications,Dallas County,Richardson,374,331,348,NA,NA,705
SAT,2015,L G Pinkston H S,Dallas County,Richardson,361,329,333,NA,NA,690
SAT,2015,Franklin D Roosevelt H S,Dallas County,Richardson,347,325,342,NA,NA,672
SAT,2015,W W Samuell H S,Dallas County,Richardson,364,328,341,NA,NA,692
SAT,2015,Seagoville H S,Dallas County,Richardson,386,355,368,NA,NA,742
SAT,2015,South Oak Cliff H S,Dallas County,Richardson,357,326,332,NA,NA,683
SAT,2015,H Grady Spruce H S,Dallas County,Richardson,373,331,342,NA,NA,704
SAT,2015,Sunset H S,Dallas County,Richardson,392,360,371,NA,NA,752
SAT,2015,W T White H S,Dallas County,Richardson,435,405,405,NA,NA,840
SAT,2015,Woodrow Wilson H S,Dallas County,Richardson,459,430,425,NA,NA,889
SAT,2015,David W Carter H S,Dallas County,Richardson,375,347,348,NA,NA,722
SAT,2015,North Dallas H S,Dallas County,Richardson,382,346,354,NA,NA,728
SAT,2015,Skyline H S,Dallas County,Richardson,412,385,387,NA,NA,797
SAT,2015,School Of Science And Engineering,Dallas County,Richardson,679,596,589,NA,NA,1275
SAT,2015,Emmett J Conrad H S,Dallas County,Richardson,369,330,335,NA,NA,699
SAT,2015,James Madison H S,Dallas County,Richardson,359,336,340,NA,NA,695
SAT,2015,School Of Business And Management,Dallas County,Richardson,492,466,459,NA,NA,958
SAT,2015,Booker T Washington Spva Magnet,Dallas County,Richardson,521,548,538,NA,NA,1069
SAT,2015,Irma Lerma Rangel Young Women's Le,Dallas County,Richardson,553,544,531,NA,NA,1096
SAT,2015,School Of Health Professions,Dallas County,Richardson,506,490,470,NA,NA,996
SAT,2015,Rosie Sorrells Education And Socia,Dallas County,Richardson,505,472,462,NA,NA,978
SAT,2015,Judge Barefoot Sanders Law Magnet,Dallas County,Richardson,498,475,477,NA,NA,973
SAT,2015,School For The Talented And Gifted,Dallas County,Richardson,680,655,642,NA,NA,1335
SAT,2015,Kathlyn Joy Gilliam Collegiate Aca,Dallas County,Richardson,445,422,414,NA,NA,867
SAT,2015,Trinidad Garza Early College At Mt,Dallas County,Richardson,498,456,451,NA,NA,953
SAT,2015,Dr Wright L Lassiter Jr Early Coll,Dallas County,Richardson,502,451,449,NA,NA,953
SAT,2015,Wilmer-Hutchins H S,Dallas County,Richardson,365,332,335,NA,NA,697
SAT,2015,Barack Obama Male Leadership Aca A,Dallas County,Richardson,579,496,469,NA,NA,1075
SAT,2015,John Leslie Patton Jr Academic Cen,Dallas County,Richardson,347,316,313,NA,NA,663
SAT,2015,Fairhill Sch,Dallas County,Richardson,538,482,472,NA,NA,1020
SAT,2015,Lakehill Prep Sch,Dallas County,Richardson,557,568,532,NA,NA,1125
SAT,2015,Shelton Sch,Dallas County,Richardson,487,553,528,NA,NA,1040
SAT,2015,Desoto H S,Dallas County,Richardson,419,403,381,NA,NA,821
SAT,2015,Duncanville H S,Dallas County,Richardson,440,437,422,NA,NA,878
SAT,2015,Garland H S,Dallas County,Richardson,535,528,510,NA,NA,1063
SAT,2015,S Garland H S,Dallas County,Richardson,428,425,407,NA,NA,853
SAT,2015,N Garland H S,Dallas County,Richardson,495,476,455,NA,NA,972
SAT,2015,Lakeview Centennial H S,Dallas County,Richardson,456,454,429,NA,NA,910
SAT,2015,Memorial Pathway Academy H S,Dallas County,Richardson,460,450,413,NA,NA,910
SAT,2015,Naaman Forest H S,Dallas County,Richardson,472,465,445,NA,NA,937
SAT,2015,Rowlett H S,Dallas County,Richardson,486,478,465,NA,NA,964
SAT,2015,Sachse H S,Dallas County,Richardson,492,477,459,NA,NA,969
SAT,2015,Grand Prairie Fine Arts Academy,Dallas County,Richardson,443,456,431,NA,NA,899
SAT,2015,Grand Prairie H S,Dallas County,Richardson,400,372,368,NA,NA,772
SAT,2015,South Grand Prairie H S,Dallas County,Richardson,442,410,411,NA,NA,852
SAT,2015,Crosswinds H S,Dallas County,Richardson,351,320,333,NA,NA,672
SAT,2015,John A Dubiski Career H S,Dallas County,Richardson,449,413,410,NA,NA,863
SAT,2015,Highland Park H S,Dallas County,Richardson,614,598,578,NA,NA,1212
SAT,2015,Irving H S,Dallas County,Richardson,432,402,389,NA,NA,834
SAT,2015,Macarthur H S,Dallas County,Richardson,433,406,397,NA,NA,839
SAT,2015,Nimitz H S,Dallas County,Richardson,431,407,400,NA,NA,838
SAT,2015,Barbara Cardwell Career Preparator,Dallas County,Richardson,382,339,340,NA,NA,721
SAT,2015,Jack E Singley Academy,Dallas County,Richardson,441,417,407,NA,NA,857
SAT,2015,Lancaster H S,Dallas County,Richardson,399,394,381,NA,NA,793
SAT,2015,Mesquite H S,Dallas County,Richardson,453,439,429,NA,NA,893
SAT,2015,North Mesquite H S,Dallas County,Richardson,445,428,423,NA,NA,872
SAT,2015,West Mesquite H S,Dallas County,Richardson,441,418,408,NA,NA,859
SAT,2015,Poteet H S,Dallas County,Richardson,463,473,455,NA,NA,936
SAT,2015,Horn H S,Dallas County,Richardson,467,462,442,NA,NA,929
SAT,2015,Mesquite Academy,Dallas County,Richardson,446,400,366,NA,NA,846
SAT,2015,Lake Highlands H S,Dallas County,Richardson,522,501,486,NA,NA,1023
SAT,2015,Richardson H S,Dallas County,Richardson,531,505,483,NA,NA,1036
SAT,2015,Pearce H S,Dallas County,Richardson,575,541,519,NA,NA,1115
SAT,2015,Berkner H S,Dallas County,Richardson,508,467,448,NA,NA,975
SAT,2015,Sunnyvale H S,Dallas County,Richardson,547,517,488,NA,NA,1064
SAT,2015,Coppell H S,Dallas County,Richardson,600,568,560,NA,NA,1168
SAT,2015,New Tech H S At Coppell,Dallas County,Richardson,530,532,515,NA,NA,1062
SAT,2015,Lamesa H S,Dawson County,Lubbock,424,411,414,NA,NA,836
SAT,2015,Hereford H S,Deaf Smith County,Amarillo,548,547,542,NA,NA,1095
SAT,2015,Cooper H S,Delta County,Mt Pleasant,457,462,463,NA,NA,919
SAT,2015,Texas Academy Of Mathematics & Sci,Denton County,Fort Worth,743,691,687,NA,NA,1434
SAT,2015,The Education Center In Lewisville,Denton County,Fort Worth,483,550,507,NA,NA,1033
SAT,2015,The Education Center At Denton,Denton County,Fort Worth,NA,NA,NA,NA,NA,NA
SAT,2015,Ryan H S,Denton County,Fort Worth,502,501,473,NA,NA,1003
SAT,2015,Denton H S,Denton County,Fort Worth,494,493,470,NA,NA,987
SAT,2015,Guyer H S,Denton County,Fort Worth,510,500,477,NA,NA,1010
SAT,2015,Fred Moore H S,Denton County,Fort Worth,360,440,415,NA,NA,800
SAT,2015,Lewisville H S,Denton County,Fort Worth,484,472,456,NA,NA,956
SAT,2015,Marcus H S,Denton County,Fort Worth,577,551,534,NA,NA,1129
SAT,2015,The Colony H S,Denton County,Fort Worth,508,494,475,NA,NA,1002
SAT,2015,Hebron H S,Denton County,Fort Worth,563,538,524,NA,NA,1101
SAT,2015,Flower Mound H S,Denton County,Fort Worth,598,568,560,NA,NA,1166
SAT,2015,Lewisville H S Ben Harmon Campus,Denton County,Fort Worth,496,471,479,NA,NA,967
SAT,2015,Pilot Point H S,Denton County,Fort Worth,483,497,464,NA,NA,980
SAT,2015,Krum H S,Denton County,Fort Worth,488,486,461,NA,NA,975
SAT,2015,Ponder H S,Denton County,Fort Worth,525,525,485,NA,NA,1049
SAT,2015,Aubrey H S,Denton County,Fort Worth,510,494,468,NA,NA,1004
SAT,2015,Sanger H S,Denton County,Fort Worth,498,475,454,NA,NA,973
SAT,2015,Argyle H S,Denton County,Fort Worth,568,539,530,NA,NA,1107
SAT,2015,Northwest H S,Denton County,Fort Worth,510,510,491,NA,NA,1020
SAT,2015,Byron Nelson H S,Denton County,Fort Worth,527,512,497,NA,NA,1039
SAT,2015,James M Steele Accelerated H S,Denton County,Fort Worth,522,524,476,NA,NA,1046
SAT,2015,Lake Dallas H S,Denton County,Fort Worth,511,496,466,NA,NA,1008
SAT,2015,Little Elm H S,Denton County,Fort Worth,471,462,439,NA,NA,933
SAT,2015,Cuero H S,Dewitt County,Victoria,462,443,412,NA,NA,905
SAT,2015,Nordheim School,Dewitt County,Victoria,430,453,433,NA,NA,883
SAT,2015,Yoakum H S,Dewitt County,Victoria,538,539,517,NA,NA,1077
SAT,2015,Yorktown H S,Dewitt County,Victoria,441,422,395,NA,NA,863
SAT,2015,Spur School,Dickens County,Lubbock,NA,NA,NA,NA,NA,NA
SAT,2015,Carrizo Springs H S,Dimmit County,San Antonio,420,405,395,NA,NA,825
SAT,2015,San Diego H S,Duval County,Corpus Christi,477,385,392,NA,NA,862
SAT,2015,Cisco H S,Eastland County,Abilene,537,514,458,NA,NA,1051
SAT,2015,Eastland H S,Eastland County,Abilene,488,469,440,NA,NA,957
SAT,2015,Gorman H S,Eastland County,Abilene,439,394,411,NA,NA,833
SAT,2015,Ranger H S,Eastland County,Abilene,509,479,439,NA,NA,987
SAT,2015,Rising Star H S,Eastland County,Abilene,NA,NA,NA,NA,NA,NA
SAT,2015,Odessa H S,Ector County,Midland,460,455,433,NA,NA,915
SAT,2015,Permian H S,Ector County,Midland,467,449,433,NA,NA,915
SAT,2015,New Tech Odessa,Ector County,Midland,433,417,414,NA,NA,851
SAT,2015,Waxahachie Faith Family Academy,Ellis County,Richardson,430,430,370,NA,NA,860
SAT,2015,Avalon School,Ellis County,Richardson,468,474,459,NA,NA,942
SAT,2015,Ennis H S,Ellis County,Richardson,488,471,442,NA,NA,959
SAT,2015,Ferris H S,Ellis County,Richardson,459,437,416,NA,NA,896
SAT,2015,Italy H S,Ellis County,Richardson,553,503,440,NA,NA,1057
SAT,2015,Midlothian H S,Ellis County,Richardson,530,510,483,NA,NA,1040
SAT,2015,Palmer H S,Ellis County,Richardson,467,444,424,NA,NA,911
SAT,2015,Red Oak H S,Ellis County,Richardson,468,470,444,NA,NA,937
SAT,2015,Waxahachie H S,Ellis County,Richardson,494,484,465,NA,NA,978
SAT,2015,Waxahachie Global H S,Ellis County,Richardson,528,530,500,NA,NA,1058
SAT,2015,Maypearl H S,Ellis County,Richardson,513,516,478,NA,NA,1029
SAT,2015,Davinci School For Science And The,El Paso County,El Paso,482,478,445,NA,NA,960
SAT,2015,Paso Del Norte Academy-Mesa Charte,El Paso County,El Paso,329,325,315,NA,NA,654
SAT,2015,Paseo Del Norte Academy-Vista Del,El Paso County,El Paso,450,490,485,NA,NA,940
SAT,2015,El Paso Academy,El Paso County,El Paso,432,438,400,NA,NA,870
SAT,2015,El Paso Academy West,El Paso County,El Paso,414,430,430,NA,NA,844
SAT,2015,Harmony Science Acad (El Paso),El Paso County,El Paso,527,490,490,NA,NA,1017
SAT,2015,Harmony School Of Innovation - El,El Paso County,El Paso,469,457,428,NA,NA,925
SAT,2015,Harmony Science Academy - Lubbock,El Paso County,El Paso,469,443,423,NA,NA,911
SAT,2015,Clint H S,El Paso County,El Paso,424,370,385,NA,NA,794
SAT,2015,Mountain View H S,El Paso County,El Paso,415,373,371,NA,NA,788
SAT,2015,Horizon H S,El Paso County,El Paso,402,377,378,NA,NA,779
SAT,2015,Clint ISD Early College Academy,El Paso County,El Paso,NA,NA,NA,NA,NA,NA
SAT,2015,Andress H S,El Paso County,El Paso,424,388,381,NA,NA,812
SAT,2015,Austin H S,El Paso County,El Paso,408,364,360,NA,NA,772
SAT,2015,Bowie H S,El Paso County,El Paso,390,332,339,NA,NA,722
SAT,2015,Burges H S,El Paso County,El Paso,437,391,382,NA,NA,828
SAT,2015,Coronado H S,El Paso County,El Paso,503,472,471,NA,NA,976
SAT,2015,El Paso H S,El Paso County,El Paso,440,406,403,NA,NA,846
SAT,2015,Irvin H S,El Paso County,El Paso,391,350,341,NA,NA,741
SAT,2015,Jefferson H S,El Paso County,El Paso,389,343,357,NA,NA,732
SAT,2015,Franklin H S,El Paso County,El Paso,488,451,439,NA,NA,939
SAT,2015,Silva Health Magnet,El Paso County,El Paso,529,499,490,NA,NA,1028
SAT,2015,Chapin H S,El Paso County,El Paso,439,416,401,NA,NA,855
SAT,2015,Transmountain Early College H S,El Paso County,El Paso,492,468,439,NA,NA,959
SAT,2015,College Career Technology Academy,El Paso County,El Paso,360,324,333,NA,NA,685
SAT,2015,Telles Academy,El Paso County,El Paso,417,365,330,NA,NA,782
SAT,2015,Fabens H S,El Paso County,El Paso,418,388,373,NA,NA,805
SAT,2015,Cotton Valley Early College H S,El Paso County,El Paso,NA,NA,NA,NA,NA,NA
SAT,2015,San Elizario H S,El Paso County,El Paso,419,384,379,NA,NA,804
SAT,2015,Bel Air H S,El Paso County,El Paso,423,400,392,NA,NA,823
SAT,2015,Eastwood H S,El Paso County,El Paso,444,435,420,NA,NA,880
SAT,2015,Parkland H S,El Paso County,El Paso,417,381,374,NA,NA,798
SAT,2015,Ysleta H S,El Paso County,El Paso,406,357,367,NA,NA,763
SAT,2015,Riverside H S,El Paso County,El Paso,393,356,363,NA,NA,749
SAT,2015,J M Hanks H S,El Paso County,El Paso,435,410,402,NA,NA,846
SAT,2015,Del Valle H S,El Paso County,El Paso,410,374,372,NA,NA,785
SAT,2015,Tejas School Of Choice,El Paso County,El Paso,315,304,302,NA,NA,619
SAT,2015,Cesar Chavez Academy,El Paso County,El Paso,383,338,347,NA,NA,722
SAT,2015,Valle Verde Early College H S,El Paso County,El Paso,509,484,479,NA,NA,994
SAT,2015,Plato Academy,El Paso County,El Paso,333,322,313,NA,NA,655
SAT,2015,Anthony H S,El Paso County,El Paso,490,484,489,NA,NA,974
SAT,2015,Canutillo H S,El Paso County,El Paso,436,410,410,NA,NA,846
SAT,2015,Northwest Early College H S (Nwech,El Paso County,El Paso,523,530,491,NA,NA,1052
SAT,2015,Tornillo H S,El Paso County,El Paso,409,388,373,NA,NA,797
SAT,2015,Socorro H S,El Paso County,El Paso,444,414,396,NA,NA,858
SAT,2015,Montwood H S,El Paso County,El Paso,465,429,418,NA,NA,894
SAT,2015,Americas H S,El Paso County,El Paso,459,437,423,NA,NA,896
SAT,2015,El Dorado H S,El Paso County,El Paso,443,431,418,NA,NA,874
SAT,2015,Mission Early College H S,El Paso County,El Paso,549,525,507,NA,NA,1073
SAT,2015,Eastlake H S,El Paso County,El Paso,453,440,432,NA,NA,893
SAT,2015,Premier H S Of Dublin/Comanche/Ear,Erath County,Fort Worth,NA,NA,NA,NA,NA,NA
SAT,2015,Premier H S Of Abilene,Erath County,Fort Worth,487,457,480,NA,NA,943
SAT,2015,Premier H S Of Brownsville,Erath County,Fort Worth,389,405,405,NA,NA,794
SAT,2015,Premier H S Of Palmview,Erath County,Fort Worth,405,370,335,NA,NA,775
SAT,2015,Premier H S Of Del Rio,Erath County,Fort Worth,473,470,470,NA,NA,943
SAT,2015,Premier H S Of Fort Worth,Erath County,Fort Worth,465,473,423,NA,NA,938
SAT,2015,Premier H S Of Laredo,Erath County,Fort Worth,403,483,413,NA,NA,887
SAT,2015,Premier H S Of Lubbock,Erath County,Fort Worth,408,467,433,NA,NA,875
SAT,2015,Premier H S Of Midland,Erath County,Fort Worth,NA,NA,NA,NA,NA,NA
SAT,2015,Premier H S Of Austin,Erath County,Fort Worth,457,506,471,NA,NA,964
SAT,2015,Premier H S Of Pharr,Erath County,Fort Worth,NA,NA,NA,NA,NA,NA
SAT,2015,Premier H S Of Mission,Erath County,Fort Worth,368,391,373,NA,NA,759
SAT,2015,Premier H S Of San Antonio,Erath County,Fort Worth,451,467,454,NA,NA,919
SAT,2015,Premier H S Of Tyler,Erath County,Fort Worth,495,540,520,NA,NA,1035
SAT,2015,Premier H S Of Waco,Erath County,Fort Worth,460,514,452,NA,NA,974
SAT,2015,Premier H S Of North Austin,Erath County,Fort Worth,487,498,455,NA,NA,985
SAT,2015,Premier H S Of El Paso,Erath County,Fort Worth,368,385,353,NA,NA,753
SAT,2015,Premier H S Of Richardson,Erath County,Fort Worth,442,458,466,NA,NA,900
SAT,2015,Premier H S Of Huntsville,Erath County,Fort Worth,461,488,429,NA,NA,949
SAT,2015,Premier H S Of New Braunfels,Erath County,Fort Worth,430,454,444,NA,NA,884
SAT,2015,Premier H S Of Granbury,Erath County,Fort Worth,460,540,500,NA,NA,1e3
SAT,2015,Premier H S Of Dayton,Erath County,Fort Worth,490,520,450,NA,NA,1010
SAT,2015,Premier H S Of South Irving,Erath County,Fort Worth,497,467,420,NA,NA,963
SAT,2015,Premier H S Of Lewisville,Erath County,Fort Worth,466,476,440,NA,NA,942
SAT,2015,Premier H S Of Amarillo,Erath County,Fort Worth,NA,NA,NA,NA,NA,NA
SAT,2015,Huston Academy,Erath County,Fort Worth,NA,NA,NA,NA,NA,NA
SAT,2015,Shoreline Academy,Erath County,Fort Worth,403,430,360,NA,NA,833
SAT,2015,Dublin H S,Erath County,Fort Worth,487,448,450,NA,NA,936
SAT,2015,Stephenville H S,Erath County,Fort Worth,514,505,485,NA,NA,1019
SAT,2015,Huckabay School,Erath County,Fort Worth,475,465,445,NA,NA,940
SAT,2015,Lingleville School,Erath County,Fort Worth,464,428,448,NA,NA,891
SAT,2015,Chilton School,Falls County,Waco,480,470,450,NA,NA,950
SAT,2015,Marlin H S,Falls County,Waco,437,403,388,NA,NA,840
SAT,2015,Rosebud-Lott H S,Falls County,Waco,408,431,394,NA,NA,839
SAT,2015,Bonham H S,Fannin County,Richardson,481,478,454,NA,NA,959
SAT,2015,Ector H S,Fannin County,Richardson,477,477,440,NA,NA,953
SAT,2015,Honey Grove H S,Fannin County,Richardson,508,488,435,NA,NA,995
SAT,2015,Leonard H S,Fannin County,Richardson,471,487,445,NA,NA,958
SAT,2015,Savoy H S,Fannin County,Richardson,525,494,502,NA,NA,1019
SAT,2015,Trenton H S,Fannin County,Richardson,566,550,526,NA,NA,1116
SAT,2015,Rayburn H S,Fannin County,Richardson,505,490,420,NA,NA,995
SAT,2015,Flatonia Secondary,Fayette County,Austin,489,482,458,NA,NA,971
SAT,2015,La Grange H S,Fayette County,Austin,512,496,480,NA,NA,1008
SAT,2015,Schulenburg Secondary,Fayette County,Austin,539,468,453,NA,NA,1007
SAT,2015,Fayetteville Schools,Fayette County,Austin,537,517,510,NA,NA,1053
SAT,2015,Round Top-Carmine H S,Fayette County,Austin,506,501,478,NA,NA,1006
SAT,2015,Roby H S,Fisher County,Abilene,NA,NA,NA,NA,NA,NA
SAT,2015,Rotan H S,Fisher County,Abilene,NA,NA,NA,NA,NA,NA
SAT,2015,Floydada H S,Floyd County,Lubbock,370,385,335,NA,NA,755
SAT,2015,Lockney H S,Floyd County,Lubbock,440,495,485,NA,NA,935
SAT,2015,Crowell School,Foard County,Wichita Falls,NA,NA,NA,NA,NA,NA
SAT,2015,Lamar Cons H S,Fort Bend County,Houston,486,470,446,NA,NA,956
SAT,2015,B F Terry H S,Fort Bend County,Houston,453,444,428,NA,NA,897
SAT,2015,Foster H S,Fort Bend County,Houston,521,505,482,NA,NA,1026
SAT,2015,George Ranch H S,Fort Bend County,Houston,513,502,487,NA,NA,1015
SAT,2015,Needville H S,Fort Bend County,Houston,512,495,477,NA,NA,1007
SAT,2015,Dulles H S,Fort Bend County,Houston,576,530,526,NA,NA,1106
SAT,2015,Willowridge H S,Fort Bend County,Houston,405,396,382,NA,NA,801
SAT,2015,Clements H S,Fort Bend County,Houston,617,582,583,NA,NA,1200
SAT,2015,Kempner H S,Fort Bend County,Houston,520,485,476,NA,NA,1005
SAT,2015,Lawrence E Elkins H S,Fort Bend County,Houston,512,487,476,NA,NA,999
SAT,2015,Stephen F Austin H S,Fort Bend County,Houston,565,522,518,NA,NA,1087
SAT,2015,Hightower H S,Fort Bend County,Houston,480,469,463,NA,NA,949
SAT,2015,George Bush H S,Fort Bend County,Houston,467,453,437,NA,NA,920
SAT,2015,Thurgood Marshall H S,Fort Bend County,Houston,397,396,379,NA,NA,793
SAT,2015,William B Travis H S,Fort Bend County,Houston,514,490,471,NA,NA,1004
SAT,2015,Ridge Point H S,Fort Bend County,Houston,509,493,480,NA,NA,1003
SAT,2015,Stafford H S,Fort Bend County,Houston,431,423,413,NA,NA,854
SAT,2015,Mt Vernon H S,Franklin County,Mt Pleasant,530,585,555,NA,NA,1115
SAT,2015,Fairfield H S,Freestone County,Waco,485,485,453,NA,NA,969
SAT,2015,Teague H S,Freestone County,Waco,486,451,415,NA,NA,938
SAT,2015,Wortham H S,Freestone County,Waco,475,495,445,NA,NA,970
SAT,2015,Dilley H S,Frio County,San Antonio,446,411,417,NA,NA,857
SAT,2015,Pearsall H S,Frio County,San Antonio,465,447,423,NA,NA,912
SAT,2015,Seagraves Schools,Gaines County,Lubbock,453,423,407,NA,NA,877
SAT,2015,Seminole H S,Gaines County,Lubbock,484,454,438,NA,NA,939
SAT,2015,Premier Learning Academy,Galveston County,Houston,395,407,389,NA,NA,802
SAT,2015,Dickinson H S,Galveston County,Houston,478,466,434,NA,NA,943
SAT,2015,Ball H S,Galveston County,Houston,472,450,430,NA,NA,923
SAT,2015,Aim College & Career Prep,Galveston County,Houston,370,365,348,NA,NA,735
SAT,2015,High Island H S,Galveston County,Beaumont,412,385,387,NA,NA,797
SAT,2015,La Marque H S,Galveston County,Houston,404,394,381,NA,NA,798
SAT,2015,Texas City H S,Galveston County,Houston,456,439,420,NA,NA,895
SAT,2015,Hitchcock H S,Galveston County,Houston,361,429,395,NA,NA,790
SAT,2015,Santa Fe H S,Galveston County,Houston,480,475,448,NA,NA,955
SAT,2015,Clear Creek H S,Galveston County,Houston,523,517,486,NA,NA,1040
